N,P,K,temperature,humidity,ph,rainfall,label,N_P_ratio,P_K_ratio,N_K_ratio,total_NPK,temp_humidity,rainfall_ph,temp_sq,rainfall_sq,temp_bin,rain_bin,label_encoded
32,56,21,27.38538997,88.66663953,6.702772465,58.29933073,mungbean,0.57142856122449,2.6666665396825455,1.523809451247169,109,2428.170500858467,390.76714874497236,749.9595838089765,3398.8119635659223,1,0,14
8,45,18,27.93034941,85.42058715,7.011030515,43.25095608,mungbean,0.1777777738271606,2.4999998611111187,0.4444444197530878,71,2385.8268459068563,303.2337728798048,780.1044181646874,1870.6452018340892,1,0,14
19,39,17,29.2808618,81.8009244,6.890156495,44.47427436,mungbean,0.4871794746877058,2.2941175121107342,1.1176469930795885,75,2395.201562468648,306.434710341966,857.3688677506992,1977.9610798485537,1,0,14
39,37,15,28.9973145,83.78911515,6.821747052,59.84499208,mungbean,1.0540540255661075,2.466666502222233,2.599999826666678,91,2429.659323681265,408.24739829870333,840.8442482119103,3581.423077055262,1,0,14
33,37,19,27.92678579,86.5543196,7.183189922,43.4826194,mungbean,0.8918918677867064,1.947368318559562,1.7368420138504201,89,2417.1839426683987,312.3439134562417,779.905364560546,1890.7381898852561,1,0,14
26,54,17,28.5474135,88.9570454,6.27258822,49.4897245,mungbean,0.48148147256515794,3.1764704013840936,1.5294116747404896,97,2539.493558772073,310.4286629097454,814.9548175399823,2449.2328310859,1,0,14
21,51,15,29.36488409,89.1886954,6.679127482,48.30159325,mungbean,0.41176469780853536,3.3999997733333487,1.399999906666673,87,2619.015702559316,322.6124989004607,862.2964176191351,2333.043910488446,1,0,14
22,54,20,28.56149805,83.63802195,6.689825155,41.013132,mungbean,0.4074073998628259,2.6999998650000068,1.0999999450000026,96,2388.827200830782,274.3706821389355,815.7591708601539,1682.0769964494239,1,0,14
29,45,16,28.43683487,87.91332682,6.583381939,43.12063289,mungbean,0.6444444301234571,2.8124998242187607,1.812499886718757,90,2499.976757652682,283.8795957662754,808.6535774236478,1859.38898083415,1,0,14
4,40,21,28.79728147,80.45744422,6.725551062,44.30070517,mungbean,0.09999999750000006,1.904761814058961,0.19047618140589612,65,2316.955667560165,297.9466547034424,829.2834200624054,1962.5524785592647,1,0,14
10,37,22,28.7275267,89.12760359,7.069747813999999,58.52974279,mungbean,0.2702702629656686,1.6818181053719041,0.4545454338842984,69,2560.415611838741,413.7905211435847,825.2707902992128,3425.730791063557,1,0,14
4,44,19,27.95639663,83.52706038,6.921993877999999,43.25726752,mungbean,0.09090908884297526,2.3157893518005603,0.21052630470914185,67,2335.1156293212384,299.4265409524482,781.5601125338753,1871.191193296847,1,0,14
20,45,17,28.17458662,83.69659318,6.770955317,37.2464655,mungbean,0.4444444345679015,2.6470586678200783,1.176470519031146,82,2358.116914348811,252.19415361668206,793.807331207883,1387.2991922426902,1,0,14
23,45,23,28.77653519,86.69133979,6.983130466,56.12443206,mungbean,0.5111110997530867,1.9565216540642758,0.999999956521741,91,2494.6763901351824,391.9242314051331,828.0889775413084,3149.9518740575554,1,0,14
25,48,21,28.438097,83.48991368,6.267684328,52.55469976,mungbean,0.5208333224826391,2.285714176870753,1.1904761337868508,94,2374.294263753467,329.39626804849735,808.7253609814089,2761.996466863744,1,0,14
56,79,15,29.48439992,63.19915325,7.454532137,71.89090748,blackgram,0.70886075052075,5.266666315555579,3.733333084444461,150,1863.3891090283678,535.9130801677537,869.329838642496,5168.302578297919,1,0,2
25,62,21,26.73433965,68.13999721,7.040056094,67.15096376,blackgram,0.403225799947971,2.95238081179139,1.1904761337868508,108,1821.6778291621924,472.7465516365611,714.724916521562,4509.251933896833,1,0,2
42,61,22,26.27274407,62.28814857,7.418650668,70.23207557,blackgram,0.6885245788766463,2.7727271466942205,1.9090908223140535,125,1636.4805859737464,521.027234342407,690.2570809677203,4932.544438870192,1,0,2
42,73,25,34.03679184,67.21113844,6.501869314,73.23573601,blackgram,0.5753424578720211,2.9199998832000045,1.6799999328000026,140,2287.651528411702,476.1691846516238,1158.5031987594905,5363.47302892641,2,0,2
44,58,18,28.03644051,65.06601664,6.814410927999999,72.49507741,blackgram,0.7586206765755056,3.2222220432098863,2.444444308641983,120,1824.21950475003,494.01124772890984,786.0419964707689,5255.536248681891,1,0,2
50,55,16,28.81460716,65.33538112,7.581442888,62.26242533,blackgram,0.9090908925619838,3.4374997851562634,3.124999804687512,121,1882.6133406216807,472.03902170775956,830.2815857851233,3876.6096079738254,1,0,2
35,72,21,34.03619494,64.28791388,7.741418772,66.85510868,blackgram,0.486111104359568,3.42857126530613,1.666666587301591,128,2188.115969105612,517.5533933394522,1158.4625659936817,4469.6055566146115,2,0,2
30,64,20,33.8642935,61.57072498,6.573531614,68.02199825,blackgram,0.4687499926757814,3.199999840000008,1.4999999250000036,114,2085.0491017305017,447.14475594382765,1146.7903742541423,4626.992245923003,2,0,2
27,64,21,32.84213012,68.68401492,7.543804222999999,73.67166182,blackgram,0.4218749934082032,3.047618902494338,1.2857142244897988,112,2255.729355166661,555.7645935531438,1078.6055108190112,5427.513755320445,2,0,2
50,74,17,27.10053268,63.36085585,6.5408208,73.84949872,blackgram,0.6756756665449235,4.352940920415239,2.9411762975778646,141,1717.1129445956942,483.03633729734935,734.438871539748,5453.748461195281,1,0,2
39,73,24,25.65842532,61.18235808,7.22405917,69.28607828,blackgram,0.5342465680240196,3.041666539930561,1.6249999322916695,136,1569.8429656971784,500.52672915197184,658.354789902017,4800.560643422287,1,0,2
57,67,25,32.34744009,66.61452812,7.551364319,64.55882254,blackgram,0.8507462559590111,2.679999892800004,2.2799999088000034,149,2154.8094574853203,487.50718900520894,1046.356880376139,4167.841567751211,2,0,2
52,63,19,29.58949031,68.32176769,6.928898659,67.53021213,blackgram,0.8253968122952887,3.315789299168984,2.736841961218844,134,2021.606283025326,467.9099962695425,875.5379368055839,4560.329550322798,1,0,2
55,66,22,30.91219459,68.79427388,7.747775262999999,66.63830637,blackgram,0.8333333207070709,2.99999986363637,2.4999998863636415,143,2126.581980856314,516.2986216617013,955.5637743700252,4440.663875861982,1,0,2
51,56,18,28.12787838,64.2097765,6.706505915,70.86340755,blackgram,0.9107142694515309,3.1111109382716142,2.8333331759259344,125,1806.084784198982,475.2458618911307,791.1775421600713,5021.622529597398,1,0,2
36,66,15,30.08545364,69.34811988,6.668238556,67.1367443,blackgram,0.5454545371900827,4.399999706666686,2.3999998400000107,117,2086.369645670902,447.6838268655733,905.1345207245893,4507.342435203583,1,0,2
59,55,19,31.74379487,62.51007687,7.332375138,68.97097538,blackgram,1.0727272532231409,2.8947366897507005,3.105262994459842,133,1984.3070574692115,505.72106511992206,1007.6685127486382,4756.995444868566,1,0,2
50,58,23,27.81326852,62.50460464,7.596802025,69.75555541,blackgram,0.8620689506539837,2.5217390207939556,2.1739129489603064,131,1738.4573525887579,529.9191445936876,773.5779057656231,4865.837510557581,1,0,2
30,65,25,32.88733849,64.59457409,7.70650895,71.50569456,blackgram,0.46153845443786995,2.599999896000004,1.199999952000002,120,2124.3436227152133,551.0592751026063,1081.5770329558354,5113.064354508013,2,0,2
20,62,18,29.36358721,64.98742947,7.366542647,61.91208707,blackgram,0.32258063995837677,3.4444442530864303,1.1111110493827194,100,1908.2640527960689,456.0780297659323,862.2202538392755,3833.106525363261,1,0,2
58,71,15,27.82592799,67.58618829999999,6.919243702,74.01229707,blackgram,0.8169013969450508,4.733333017777799,3.8666664088889062,144,1880.6484087543802,512.1091203721505,774.2822685046655,5477.820117577931,1,0,2
25,71,24,28.49538735,60.44848407,7.187721817999999,74.91559514,blackgram,0.35211267109700467,2.9583332100694495,1.0416666232638907,120,1722.5029682949546,538.4724576962326,811.9871002265401,5612.346395180391,1,0,2
52,71,16,27.74274761,68.53997144,7.0758864720000005,71.78615328,blackgram,0.7323943558817697,4.437499722656267,3.2499997968750125,139,1901.4871288565282,507.9506708708704,769.6600449521607,5153.251802739654,1,0,2
40,63,18,30.41588462,67.66323804,6.74441168,63.02473185,blackgram,0.6349206248425298,3.499999805555566,2.222222098765439,121,2058.037241240235,425.064737618008,925.1260372171525,3972.1168247644046,1,0,2
20,60,25,27.3254209,69.09047809,6.726469087999999,61.19250859,blackgram,0.3333333277777779,2.399999904000004,0.7999999680000013,105,1887.9263939914783,411.6095174478094,746.6786273621568,3744.523107537224,1,0,2
48,61,21,30.28496619,61.69295127,6.628264883,65.62859526,blackgram,0.7868852330018815,2.9047617664399157,2.285714176870753,130,1868.3689433732675,435.00371328247826,917.179177129443,4307.1125158008945,1,0,2
49,68,22,28.56840626,61.53278622,7.127064207,63.49726331,blackgram,0.720588224697232,3.090908950413229,2.2272726260330624,139,1757.8936350426898,452.54907257915534,816.1538362364072,4031.9024478594724,1,0,2
48,62,15,25.36586097,66.6379724,7.538631462000001,65.81655892,blackgram,0.7741935359001043,4.133333057777796,3.199999786666681,125,1690.329543221097,496.16678179488883,643.4269027493693,4331.819428069833,1,0,2
32,66,17,34.9466155,65.26774011,7.162357641,70.1415139,blackgram,0.4848484775022958,3.8823527128027813,1.8823528304498334,115,2280.8866181780977,502.37860803297275,1221.2659349048402,4919.831972183894,2,0,2
21,63,22,25.09737391,67.72837887,6.859409487000001,74.61649888,blackgram,0.3333333280423281,2.8636362334710803,0.9545454111570267,106,1699.8044488185335,511.8251203041969,629.8781771783488,5567.62190510904,1,0,2
20,72,19,32.47648301,64.34848735,7.397190844,65.82045699999999,blackgram,0.27777777391975317,3.789473484764553,1.0526315235457093,111,2089.812556141475,486.8864818682956,1054.7219486988188,4332.332559688848,2,0,2
25,65,21,33.86351172,68.59232289,6.880245789,69.24464096,blackgram,0.384615378698225,3.095237947845812,1.1904761337868508,111,2322.7769300875393,476.4201493758569,1146.7374260105773,4794.8203016793095,2,0,2
41,78,21,25.19857725,60.37332688,6.581313137,70.88787207,blackgram,0.5256410189020382,3.714285537414974,1.9523808594104353,140,1521.3219412251815,466.53528370826643,634.9682954242176,5025.090406612686,1,0,2
53,67,17,31.77681682,69.01852894,7.296972161,61.46892873,blackgram,0.7910447643127647,3.9411762387543385,3.1176468754325364,137,2193.1891513122487,448.5370617093031,1009.7660872118349,3778.4291992138196,1,0,2
39,60,21,34.89814946,63.59948557,6.97297656,64.72797143,blackgram,0.6499999891666669,2.857142721088442,1.857142768707487,120,2219.504353000973,451.3466275577397,1217.8808357324983,4189.710285442896,2,0,2
25,76,17,31.74105409,68.63525428,7.241148507,62.3061735,blackgram,0.32894736409279784,4.470587972318354,1.4705881487889323,118,2178.5553185823837,451.168255216408,1007.4945147443057,3882.0592562121024,1,0,2
21,78,19,27.16159076,66.76017239,6.92009048,69.85112265,blackgram,0.2692307657790928,4.105262941828266,1.1052630997229946,118,1813.3124815242309,483.3760888675773,737.7520126137173,4879.179335465342,1,0,2
57,60,17,26.23773129,67.88521396,7.504608385,73.58663968,blackgram,0.949999984166667,3.5294115570934377,3.352940979238766,134,1781.1540024466367,552.2389131665018,688.418543246245,5414.993539394151,1,0,2
56,75,15,30.20157245,60.06534859,7.152272256,66.37171179,blackgram,0.7466666567111113,4.999999666666689,3.733333084444461,146,1814.0679771753903,474.70855281884513,912.1349784525991,4405.204125934826,1,0,2
49,72,15,31.55846339,67.83563765,7.137004749,74.86960831,blackgram,0.6805555461033952,4.799999680000021,3.2666664488889037,136,2140.7884873148305,534.3447500642399,995.9366115379703,5605.458248492821,1,0,2
24,80,19,29.67892453,69.0854554,6.8080417220000005,65.66436565,blackgram,0.29999999625000007,4.210526094182837,1.263157828254851,123,2050.382016937281,447.04574099386366,880.8385612574357,4311.808916216899,1,0,2
49,76,18,27.05365239,67.7017527,7.393631868,60.4693835,blackgram,0.6447368336218838,4.222221987654334,2.722222070987663,143,1831.579683739544,447.08836088391337,731.9001076389527,3656.546340870072,1,0,2
28,68,19,34.63880966,61.38597868,7.69950698,72.43169115,blackgram,0.4117646998269897,3.5789471800554113,1.473684132963993,115,2126.337231289338,557.6883115826292,1199.8471346617093,5246.349882848989,2,0,2
55,78,21,33.39438752,62.93692886,6.602888248999999,63.57445989,blackgram,0.7051281960881001,3.714285537414974,2.6190474943310718,154,2101.740191669512,419.7750541442028,1115.1851178359318,4041.711950305219,2,0,2
50,64,25,28.84079155,63.37230676,6.734447425,70.25496749,blackgram,0.781249987792969,2.559999897600004,1.9999999200000032,139,1827.7074893078159,473.1283849064892,831.7912572305513,4935.760457020957,1,0,2
34,80,19,31.49338309,63.0563645,6.521217963,71.48327008,blackgram,0.4249999946875001,4.210526094182837,1.7894735900277057,133,1985.8582434611762,466.1579848996764,991.8331784534978,5109.857901330222,1,0,2
20,68,23,25.54960633,63.95425534,7.707332484,63.1830529,blackgram,0.2941176427335641,2.956521610586017,0.8695651795841226,111,1634.0060470653004,486.9727960544604,652.782383617976,3992.0981737641982,1,0,2
55,67,16,34.37329112,69.69366426,6.596719015,70.27184748,blackgram,0.8208955101358879,4.187499738281266,3.4374997851562634,138,2395.600610828519,463.5636324904958,1181.5231424202707,4938.1325482523835,2,0,2
23,70,15,34.600824700000004,63.11296779,7.403623355,60.41790253,blackgram,0.3285714238775511,4.666666355555576,1.533333231111118,108,2183.7607347985368,447.3113942312216,1197.2170699201304,3650.32294612458,2,0,2
53,74,15,29.43463808,64.94329356,7.517097,72.17818157,blackgram,0.7162162065376189,4.933333004444466,3.5333330977777937,142,1911.5823416617948,542.5703921453023,866.3979189005861,5209.6898947518885,1,0,2
26,67,16,29.10713092,67.90577375,7.17620823,67.83345933,blackgram,0.38805969570060156,4.187499738281266,1.6249998984375063,109,1976.5422467651492,486.7870291133163,847.22507039402,4601.378204674764,1,0,2
33,80,22,28.57006111,65.71765781,6.593961761,70.0866434,blackgram,0.41249999484375005,3.6363634710743873,1.499999931818185,135,1877.557499637769,462.14864653644304,816.2483918291344,4912.137583078764,1,0,2
37,79,19,27.54384835,69.3478631,7.143942758,69.40878198,blackgram,0.46835442445120984,4.157894518005551,1.947368318559562,135,1910.1070246229608,495.85236536762187,758.6635819277977,4817.579015947173,1,0,2
33,75,21,33.04687968,68.93875631,6.690655045,62.30278274,blackgram,0.4399999941333334,3.571428401360552,1.571428496598643,129,2278.210785065411,416.8464276569199,1092.0962565843972,3881.6367371476417,2,0,2
22,55,20,33.95309131,69.96100028,7.423530351,61.16350463,blackgram,0.3999999927272729,2.749999862500007,1.0999999450000026,97,2375.3922306457753,454.049132994334,1152.8124095051974,3740.9742986240312,2,0,2
20,68,17,30.11873003,60.11680815,6.578714842999999,71.72980375,blackgram,0.2941176427335641,3.999999764705896,1.176470519031146,105,1810.6419149351536,471.889924615602,907.1378986200237,5145.164746013515,1,0,2
43,68,20,29.57812712,66.17587668,7.497469256,69.43895491,blackgram,0.6323529318771628,3.3999998300000085,2.1499998925000052,131,1957.3584927184836,520.6164296064952,874.8656039268795,4821.768458993014,1,0,2
44,76,22,27.26458947,68.01232937,7.775306272000001,68.91754359,blackgram,0.5789473608033242,3.454545297520668,1.999999909090913,142,1854.3282391714738,535.8550089261604,743.357838967635,4749.62781447955,1,0,2
34,60,16,31.35730791,64.24992106,7.322555222999999,63.85668948,blackgram,0.5666666572222224,3.7499997656250144,2.1249998671875083,110,2014.7045578716138,467.5941350752631,983.2807593625486,4077.6767913451426,1,0,2
21,72,17,31.52104732,66.55723677,7.580527339,61.71111448,blackgram,0.2916666626157408,4.235293868512125,1.2352940449827032,110,2097.953809715614,467.8027904357987,993.5764241496793,3808.2616503636655,1,0,2
25,68,19,29.39982732,64.25510719,7.1084501210000015,67.47677295,blackgram,0.3676470534169551,3.5789471800554113,1.3157894044321365,112,1889.0890558140904,479.6552748411171,864.3498464458183,4553.114887745852,1,0,2
41,62,15,29.38400259,64.14928485,7.358974541,65.24194361,blackgram,0.6612903119146725,4.133333057777796,2.733333151111123,118,1884.9627521790478,480.1138020313477,863.4196082091267,4256.511206010421,1,0,2
28,65,23,28.38686534,61.88871127,7.405176138,74.24459122,blackgram,0.43076922414201196,2.8260868336483984,1.2173912514177716,116,1756.8265128876303,549.7942752779084,805.8141238312933,5512.259325424901,1,0,2
35,64,15,28.47442276,63.53604453,6.500144962,69.5274407,blackgram,0.5468749914550782,4.266666382222241,2.333333177777788,114,1809.1521924454055,451.93844338685875,810.792751515206,4834.065010292016,1,0,2
52,58,16,30.64095781,61.14508627,7.167435834,71.36947525,blackgram,0.896551708680143,3.624999773437514,3.2499997968750125,126,1873.5440086878803,511.5361343606261,938.8682955142,5093.601997460361,1,0,2
58,75,25,25.25596239,61.36669662,7.261791753,68.64685069,blackgram,0.7733333230222224,2.9999998800000047,2.3199999072000037,158,1549.87498183326,498.4991342100643,637.8636362450945,4712.390109655153,1,0,2
34,66,19,32.97030511,60.18122078,7.586642101,73.44678678,blackgram,0.5151515073461893,3.4736840277008403,1.7894735900277057,119,1984.193211008872,557.2144847683181,1087.041019046492,5394.4304883067825,2,0,2
52,70,16,33.66855394,66.60416867,7.534811832999999,67.32520551,blackgram,0.7428571322448981,4.374999726562517,3.2499997968750125,138,2242.4660454947534,507.2827551359048,1133.5715244106898,4532.683296963734,2,0,2
